id,Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,'Wifes_now_working\%3F',Husbands_occupation,Standard-of-living_index,Media_exposure,Contraceptive_method_used
25256,44.244891,4,4,6.303441,1,1,1,4,0,2
25257,46.464278,3,4,9.138421,1,0,2,1,0,1
25258,23.021622,4,4,0.334221,1,1,1,3,0,1
25259,35.226313,1,3,7.995171,1,1,3,4,1,1
25260,42.135954,4,4,6.733901,1,1,3,1,0,1
25261,33.290753,2,4,2,0,0,1,4,0,2
25262,45.349884,3,4,4.761025,1,0,2,4,0,2
25263,37.933839,4,4,6.717256,0,1,1,4,0,2
25264,20.106773,4,4,0.486487,1,1,2,4,0,2
25265,47.10707,2,3,0.232814,1,0,1,4,1,1
25266,38.506035,2,4,4.904469,1,0,2,4,1,3
25267,31.044999,4,4,2,1,0,2,2,0,2
25268,19.60299,3,4,2,1,1,3,4,0,2
25269,26.01774,1,2,0.361722,1,1,3,2,1,1
25270,34.03995,3,1,3,1,1,3,3,0,2
25271,25.091451,2,3,0.670131,1,1,3,4,0,1
25272,28.150357,2,4,3,1,0,1,3,0,1
25273,44.155549,3,4,3.531558,1,1,1,3,0,3
25274,26.54964,4,2,2,1,1,2,2,0,2
25275,35.756054,4,4,4.175815,1,0,3,4,0,3
25276,24.699224,4,4,2,1,1,2,4,0,2
25277,46.204985,1,2,3,1,1,2,1,0,3
25278,31.825103,4,4,6.889637,1,1,1,4,0,1
25279,46.727732,2,3,6.996776,1,1,3,3,0,3
25280,37.918799,3,4,1.672948,1,1,1,2,0,1
25281,25.263973,4,4,1.212631,1,1,3,4,0,3
25282,23.31583,4,4,2,1,0,2,3,0,1
25283,49.916113,4,4,3,1,0,1,3,0,1
25284,31.355856,4,4,4.340441,1,1,1,4,0,2
25285,30.650334,2,4,5.303692,1,0,1,4,0,3
25286,45.850548,4,4,5.43141,1,1,2,4,0,2
25287,37.26194,3,3,5.481074,0,1,3,2,0,3
25288,25.941499,4,4,3,0,1,2,4,0,3
25289,41.993836,2,2,4.023201,1,1,3,2,0,1
25290,36.381231,4,4,2,1,1,1,4,0,3
25291,29.38718,4,4,3,1,1,4,3,0,3
25292,35.889856,2,3,3,1,1,3,4,0,3
25293,35.736571,4,4,2,1,1,2,4,0,2
25294,47.387231,2,2,3,1,0,3,2,0,1
25295,25.926109,4,4,3,0,0,1,4,0,3
25296,36.221732,2,4,8.569684,1,1,1,4,0,3
25297,25.286728,4,4,4.011427,0,1,3,3,0,3
25298,20.48542,3,2,-0.177473,1,0,2,3,0,3
25299,32.177336,3,4,3,1,1,1,4,0,2
25300,32.164358,4,4,3,0,0,2,4,0,3
25301,33.638863,2,2,2,1,0,3,3,0,3
25302,34.346606,3,4,9.7112,0,1,1,4,0,1
25303,27.714022,4,4,4.113639,1,1,4,4,0,3
25304,39.858037,4,4,5.648365,1,0,1,4,0,2
25305,28.471048,3,3,2,1,1,3,3,0,3
25306,44.55348,4,4,10.201931,1,1,2,3,0,2
25307,43.013938,4,4,8.046275,1,1,3,3,0,1
25308,38.839147,2,2,1.15452,1,1,2,2,0,3
25309,24.68765,3,3,4.398439,1,1,3,4,0,3
25310,44.212515,4,4,8.835416,1,1,1,2,0,2
25311,30.521762,3,2,3.585717,1,1,3,4,0,3
25312,31.225939,3,4,5.701705,1,1,1,4,0,3
25313,20.670254,2,2,2,1,0,2,4,0,3
25314,39.529758,4,4,2,1,1,1,3,0,1
25315,22.758781,3,4,0.426619,1,1,2,3,0,3
25316,20.620027,4,3,0.321189,1,1,2,1,0,3
25317,31.01344,4,4,3.787685,1,1,3,4,0,3
25318,39.722743,2,4,4.464801,1,1,1,4,0,1
25319,35.954569,2,2,10.278692,0,1,2,2,0,3
25320,41.977985,3,2,3.892902,0,1,3,2,0,1
25321,20.52257,2,3,0.440575,1,0,1,1,0,1
25322,36.477794,2,2,7.117175,1,1,3,4,0,1
25323,45.74014,2,2,5.130164,1,0,3,4,0,2
25324,47.000144,2,2,7.699471,1,1,2,2,0,1
25325,30.154118,4,4,3.65139,1,0,3,3,0,3
25326,43.068358,3,4,6.905408,1,1,1,3,0,3
25327,28.636045,4,4,3.897691,1,0,3,4,0,3
25328,29.074246,3,3,2,1,1,2,3,0,1
25329,26.369821,4,4,2,1,1,2,2,0,1
25330,30.975125,3,3,0.635587,1,0,2,4,0,1
25331,45.886734,3,3,4.604117,1,1,2,4,0,2
25332,37.653117,4,4,8.687657,1,1,3,4,0,1
25333,47.275904,1,1,7.506518,1,0,2,2,0,1
25334,38.160435,3,4,8.279684,1,1,2,4,0,1
25335,26.453293,2,4,2,1,1,3,4,0,3
25336,36.54787,4,4,2,1,0,1,4,0,1
25337,25.079405,3,4,2,1,1,2,4,0,2
25338,29.906302,3,3,3,1,0,3,3,0,3
25339,30.0808,4,4,0.93746,1,1,1,4,0,1
25340,31.554675,4,4,2,1,0,1,4,0,3
25341,24.916785,1,2,4.116868,1,1,4,2,1,1
25342,35.634753,4,3,3,1,1,2,2,0,3
25343,26.3631,3,4,2,1,0,3,4,0,3
25344,47.305923,3,4,1.218998,1,1,3,3,0,1
25345,24.214888,1,2,2,1,1,2,1,1,1
25346,26.491873,1,3,0.512321,1,1,3,2,0,1
25347,30.144201,3,3,3,0,1,1,1,0,1
25348,28.341935,4,4,2,1,1,3,4,0,3
25349,37.196825,4,4,2,1,1,3,4,0,3
25350,33.086345,1,3,1.063047,1,1,3,4,1,1
25351,27.476933,4,4,3,1,0,1,4,0,3
25352,24.599354,4,4,0.719502,0,1,1,4,0,2
25353,29.297181,3,3,4.773515,1,1,3,4,0,3
25354,30.720373,1,1,3,1,1,2,1,1,1
25355,47.146933,4,4,4.409197,1,1,2,2,0,2
25356,24.192066,4,4,1.309137,0,1,3,4,0,1
25357,43.481297,3,4,0.149676,1,1,1,4,0,1
25358,25.099896,2,1,0.651325,1,0,3,2,0,1
25359,16.308784,2,2,1.013395,1,0,2,3,0,3
25360,30.89789,3,3,4.572602,1,1,1,3,0,3
25361,31.722212,4,4,2,1,1,1,4,0,2
25362,25.926534,3,3,2,0,0,3,4,0,2
25363,36.96976,2,4,4.254397,1,1,3,4,0,3
25364,26.436149,4,4,2,1,1,1,4,0,2
25365,43.718064,4,3,4.552597,0,0,3,1,0,2
25366,32.358137,2,4,3.871365,1,1,3,4,0,1
25367,25.623394,4,4,0.511891,1,0,1,4,0,1
25368,25.571266,4,4,2,1,1,1,3,0,2
25369,35.455365,3,4,8.29021,1,1,1,4,0,3
25370,41.354228,3,3,4.722699,1,1,3,1,0,2
25371,47.42969,1,1,1.070292,1,1,2,3,0,2
25372,39.500552,2,3,7.618888,1,1,3,3,0,1
25373,26.926688,3,3,3,1,1,3,2,0,3
25374,32.167869,4,4,2,1,1,3,3,0,1
25375,36.660478,2,2,3,0,1,3,2,0,1
25376,27.38153,4,4,3,1,1,1,3,0,3
25377,38.50697,4,4,6.730436,0,1,1,3,0,2
25378,33.569188,1,3,3,1,1,1,3,0,3
25379,30.942166,4,4,2,1,1,1,3,0,1
25380,44.742332,2,4,3,1,0,1,4,0,1
25381,47.08806,4,4,4.216656,1,1,3,4,0,2
25382,24.680626,2,4,2,1,1,3,4,0,3
25383,43.138332,4,4,7.275159,1,1,3,3,0,2
25384,25.555109,2,3,2,1,1,2,3,0,1
25385,31.47358,2,4,4.239515,1,1,2,4,0,2
25386,18.965485,3,4,0.533479,1,0,3,1,1,1
25387,31.294364,4,4,2,1,1,1,4,0,3
25388,29.315223,2,2,3,1,0,2,2,0,1
25389,17.883616,2,2,0.610059,1,1,2,2,0,1
25390,34.385306,2,4,3,1,0,3,4,0,3
25391,29.067763,4,4,2,1,0,1,4,0,2
25392,37.55267,4,4,2,1,1,1,4,0,2
25393,21.088635,3,3,1.055487,1,1,4,3,0,1
25394,32.318221,4,4,3.514475,1,1,1,4,0,2
25395,44.385182,4,4,6.498886,1,1,1,4,0,1
25396,33.779392,4,4,8.655887,1,1,1,2,0,2
25397,22.038689,3,4,2,1,0,1,4,0,3
25398,43.40881,3,2,8.250598,1,1,1,3,0,1
25399,31.280904,4,3,3,0,1,3,4,0,2
25400,27.581346,3,4,0.92912,1,1,1,4,0,1
25401,36.931111,2,2,10.534305,1,1,2,2,0,1
25402,28.500152,3,3,0.660166,1,1,2,4,0,1
25403,25.940766,4,4,0.692921,1,1,1,4,0,1
25404,32.756915,4,4,4.023212,1,1,1,4,0,2
25405,43.034548,2,3,3,1,0,3,2,0,3
25406,26.268121,3,4,3,1,1,1,4,0,3
25407,32.817359,3,4,3,1,1,3,4,0,3
25408,31.451336,2,3,2,1,1,3,3,0,1
25409,29.964583,2,3,0.066175,1,1,2,2,0,1
25410,26.850376,3,4,0.616905,1,0,3,4,0,1
25411,31.020566,1,2,5.56254,1,1,3,1,0,3
25412,22.940425,4,1,2,1,0,3,1,0,2
25413,36.321123,2,4,0.04045,1,1,1,4,0,1
25414,29.837995,4,4,1.083468,1,1,1,4,0,3
25415,26.789531,4,4,0.813645,1,1,3,2,0,3
25416,31.335425,4,3,4.591911,0,1,3,2,0,3
25417,27.508926,4,4,4.336041,0,1,2,3,0,3
25418,31.174054,3,4,3,1,1,1,4,0,3
25419,20.87174,3,3,3,1,1,2,3,0,2
25420,23.367512,2,3,3,1,1,3,3,0,1
25421,42.76189,4,4,5.531829,1,0,1,4,0,1
25422,31.646588,4,4,10.220722,1,0,2,4,0,2
25423,27.164804,4,4,0.755406,1,1,1,3,0,3
25424,22.883037,2,3,0.352878,1,0,3,2,0,3
25425,42.509184,2,4,2,1,0,3,1,0,1
25426,49.665725,4,4,5.178568,1,1,3,3,0,1
25427,43.591147,3,4,4.322903,1,1,3,3,0,3
25428,39.098139,3,3,7.4748,1,1,2,4,0,1
25429,31.141844,4,4,0.926515,0,1,2,3,0,1
25430,45.892597,4,4,3,1,1,3,4,0,3
25431,35.067505,4,3,3,1,1,1,4,0,2
25432,39.049923,4,4,2,1,1,1,4,0,3
25433,17.529063,4,4,3,1,0,1,3,0,3
25434,37.913929,1,1,2,1,0,2,3,0,1
25435,25.222572,3,4,3,1,1,3,4,0,3
25436,31.049533,2,4,0.373525,1,1,1,4,0,1
25437,31.224369,3,3,3.59331,1,0,3,4,0,1
25438,44.007033,2,4,6.946385,1,1,3,2,0,1
25439,25.164636,2,3,4.016783,1,1,3,1,0,3
25440,20.808001,4,4,0.339932,1,1,3,4,0,3
25441,37.896813,3,4,2,1,1,1,4,0,1
25442,41.069221,4,4,7.321906,1,1,4,3,0,1
25443,34.02129,3,2,3,1,1,2,2,0,3
25444,30.37911,3,3,3,0,1,3,1,0,3
25445,36.859436,3,3,0.053627,0,1,3,2,0,1
25446,46.971337,3,3,1.218274,1,1,3,3,0,1
25447,46.594623,2,3,7.387482,1,1,3,4,0,3
25448,19.797139,3,4,1.483424,1,1,1,4,0,1
25449,42.912739,4,4,3,1,1,3,2,0,1
25450,42.175554,3,3,3,1,1,2,3,0,3
25451,20.537091,3,2,2,1,0,3,1,0,1
25452,35.700493,2,3,9.970337,1,0,2,2,0,3
25453,25.297643,2,3,2,0,1,2,4,0,3
25454,29.590153,4,4,4.823873,1,0,3,3,0,1
25455,23.58255,3,3,1.050602,1,1,1,2,0,3
25456,20.72784,1,2,0.865351,1,1,2,4,1,3
25457,37.121839,4,4,8.560005,1,1,1,3,0,1
25458,26.941219,4,4,3,1,0,2,2,0,1
25459,35.060826,2,3,0.246866,1,1,2,1,0,1
25460,37.756793,4,4,6.522623,0,1,4,3,0,3
25461,30.939882,1,4,4.813461,1,1,1,3,0,1
25462,43.350214,2,2,7.221912,1,0,2,4,0,2
25463,34.195741,3,3,4.001062,0,0,2,2,0,3
25464,36.340941,3,4,0.838633,1,1,2,4,0,1
25465,35.369126,3,4,3.708255,1,1,1,4,1,1
25466,33.071911,3,4,4.927947,0,1,2,3,0,1
25467,31.163571,1,2,3,1,1,3,2,1,3
25468,21.389943,2,2,1.42214,1,1,3,2,0,3
25469,47.627683,2,3,4.344196,1,0,2,3,0,1
25470,24.572084,3,4,0.904474,0,1,1,3,0,2
25471,38.862976,4,4,6.89468,1,0,1,4,0,2
25472,21.669198,1,1,0.799183,1,0,2,4,0,1
25473,34.328618,4,4,3,1,1,1,4,0,2
25474,34.366354,3,3,10.493832,1,0,2,3,0,2
25475,19.939823,4,4,0.890524,1,0,3,2,0,1
25476,32.228115,4,4,2,1,0,1,4,0,2
25477,31.885868,4,4,4.84791,1,1,2,4,0,2
25478,30.273224,3,3,8.294679,1,1,2,3,0,3
25479,25.939003,2,3,0.692473,1,0,3,2,0,3
25480,26.310139,4,4,1.262801,1,1,1,3,0,1
25481,29.698859,1,1,0.764997,1,1,3,1,0,1
25482,43.457072,4,4,4.410155,0,1,2,2,0,3
25483,26.658315,3,3,4.566804,1,0,3,3,0,3
25484,42.573774,4,4,7.209672,0,1,1,4,0,2
25485,36.404927,2,3,10.356692,1,0,3,2,0,1
25486,18.443961,4,4,2,1,1,3,3,0,2
25487,45.433769,2,3,4.888747,1,1,2,3,0,1
25488,21.394098,3,4,0.361845,0,1,3,4,1,3
25489,24.017839,2,3,0.739416,1,1,3,4,0,3
25490,44.960058,4,4,2,1,1,3,1,0,1
25491,42.672405,4,4,4.430751,1,1,2,4,0,3
25492,31.482126,4,4,4.623734,1,0,1,4,0,2
25493,36.337706,4,4,3,1,1,2,4,0,3
25494,42.866811,3,3,1.237272,1,1,3,2,0,3
25495,43.774888,4,4,3.593518,1,1,2,3,0,2
25496,21.107474,4,4,1.309844,1,0,1,4,0,1
25497,45.210145,1,3,0.427208,1,1,3,3,0,1
25498,29.422963,3,4,0.030799,1,1,1,3,0,1
25499,40.179762,3,3,4.052323,1,1,2,2,0,1
25500,18.697773,3,3,2,0,1,3,2,0,1
25501,19.462541,4,4,0.470504,0,1,2,3,0,2
25502,25.005744,2,3,3,0,1,3,2,1,3
25503,36.40263,3,2,4.533368,1,1,3,2,0,3
25504,22.123254,4,4,0.780309,1,1,1,4,0,2
25505,30.399953,3,3,4.477184,1,1,3,4,0,2
25506,35.756006,4,4,4.178708,1,0,1,4,0,2
25507,28.880546,4,4,2,1,1,1,4,0,1
25508,31.686055,4,4,3.165144,0,0,3,4,0,2
25509,19.216378,3,3,2,1,1,3,4,0,3
25510,44.529401,4,4,5.657495,1,1,2,4,0,2
25511,39.548346,4,4,4.799814,1,0,2,3,0,3
25512,40.518566,4,3,7.04459,1,1,3,2,0,2
25513,19.363342,3,3,3.913018,1,0,2,3,1,3
25514,25.817778,4,4,0.207811,1,1,2,4,0,3
25515,48.874992,4,4,3.630767,1,1,1,2,0,2
25516,47.293399,4,4,6.965829,1,0,3,3,0,1
25517,26.55828,2,4,0.48466,1,1,2,3,0,1
25518,46.21034,2,2,3,1,1,3,4,0,2
25519,45.678993,1,2,1.383718,1,1,3,1,0,1
25520,41.090801,3,3,6.950381,1,1,2,4,0,2
25521,30.929226,1,3,4.291709,1,1,3,2,0,3
25522,48.901431,2,4,5.478964,1,1,1,2,0,2
25523,20.799984,4,4,1.044851,1,1,3,2,0,3
25524,42.103269,2,3,2,1,1,3,3,1,1
25525,31.164953,4,4,0.132274,1,1,2,2,0,1
25526,45.078591,4,4,2,1,1,3,4,0,1
25527,21.048777,1,4,9.014127,1,1,1,3,0,1
25528,20.943615,4,4,4.244862,1,1,3,3,0,1
25529,31.090013,3,3,3,1,1,1,4,0,2
25530,20.696505,2,4,0.172787,1,0,1,3,0,1
25531,20.016437,4,4,0.315583,1,1,1,3,0,2
25532,39.393691,4,4,3,1,1,4,4,0,1
25533,30.096417,4,4,5.355915,1,1,1,3,0,3
25534,26.362958,1,1,0.948108,1,0,3,4,1,2
25535,17.098598,2,4,0.806421,1,1,3,4,0,1
25536,35.136791,4,4,3,1,1,3,4,0,3
25537,31.312272,4,4,3,1,0,1,3,0,2
25538,44.226086,3,3,7.762498,1,1,2,3,0,1
25539,26.407771,4,4,2,1,0,3,3,0,3
25540,31.309813,3,3,0.772062,1,1,3,3,0,2
25541,20.431629,2,2,0.31586,1,1,3,2,0,1
25542,21.781206,4,4,-0.002353,1,1,1,3,0,3
25543,34.408883,2,4,7.93454,1,1,1,4,0,1
25544,38.31865,2,3,2,1,1,2,3,0,1
25545,42.142372,3,3,3.597585,1,1,2,4,1,3
25546,36.237435,3,3,3.325895,0,1,3,3,0,2
25547,39.835964,4,4,0.711052,1,1,1,3,0,1
25548,37.932158,4,4,3,1,0,1,4,0,2
25549,38.595952,2,2,5.579174,1,1,2,4,1,1
25550,23.203276,2,4,1.369866,1,1,2,3,0,1
25551,36.940025,2,4,4.975946,1,1,1,4,0,1
25552,39.717672,3,4,2,1,1,1,3,0,1
25553,28.819232,3,3,2,1,1,3,3,0,2
25554,23.502746,4,4,2,1,1,3,3,0,3
25555,45.132188,3,4,2,1,1,2,4,0,1
25556,47.832866,4,4,6.92607,1,1,1,4,0,1
25557,32.238945,4,4,2,1,0,1,3,0,1
25558,27.054759,3,3,2,1,1,3,3,0,3
25559,33.720974,2,4,9.179916,1,1,1,3,0,1
25560,25.428995,3,3,0.33487,1,1,3,1,0,3
25561,30.261588,2,1,3,1,1,3,1,0,2
25562,44.246906,3,3,2,1,1,2,2,0,1
25563,28.77179,3,3,5.322124,1,1,3,4,0,3
25564,36.171735,4,4,4.967578,1,1,1,4,0,3
25565,27.991975,4,4,4.130668,1,1,3,4,0,2
25566,36.044189,1,2,3,1,1,4,4,1,1
25567,43.812514,3,3,8.836825,1,1,3,3,0,1
25568,49.060652,3,3,5.645221,1,1,3,2,0,3
25569,35.769522,4,3,8.043476,0,1,3,3,0,2
25570,19.657803,3,4,0.237224,1,1,2,3,0,1
25571,29.999281,4,4,6.266527,1,0,1,4,0,2
25572,26.611245,2,4,2,1,1,3,4,0,2
25573,24.271749,2,1,1.397663,1,0,3,1,0,2
25574,28.763651,3,4,1.353824,1,1,1,4,0,1
25575,29.267714,4,4,1.159516,1,0,1,4,0,3
25576,44.464271,4,4,5.982995,0,0,3,3,0,2
25577,38.226571,4,4,12.131702,1,1,1,2,0,1
25578,25.268832,3,3,0.741729,1,1,3,3,0,2
25579,40.61446,2,3,9.205904,1,1,3,3,0,2
25580,22.099707,2,4,1.621658,1,0,2,4,0,1
25581,23.037381,2,4,2,1,0,1,4,0,3
25582,30.122912,4,3,4.321018,0,1,3,1,0,2
25583,37.013599,2,3,3,1,1,3,1,0,3
25584,34.517416,1,1,2,1,1,2,1,0,1
25585,29.364275,2,2,2,1,0,3,3,0,3
25586,26.986226,3,3,4.039095,1,1,3,1,0,3
25587,41.717144,2,3,11.384888,1,0,1,4,0,2
25588,43.607084,2,4,2,1,1,1,3,0,1
25589,18.593883,4,4,0.762721,1,1,2,4,0,2
25590,40.165058,3,3,7.239151,1,0,2,3,0,3
25591,40.348339,1,3,2,1,1,3,4,0,1
25592,37.857102,1,2,3,1,0,2,3,0,3
25593,29.279211,3,3,4.018988,0,1,2,4,0,2
25594,27.556114,3,1,0.651316,1,1,2,3,0,1
25595,34.253336,1,2,0.800249,1,1,2,3,0,3
25596,25.663486,2,2,2,1,1,3,1,1,3
25597,47.161286,4,4,6.714851,0,1,1,4,0,2
25598,47.312044,4,3,4.7977,1,1,2,4,0,3
25599,28.474475,1,4,5.036537,1,1,1,3,0,3
25600,37.506176,1,2,3.942533,0,1,2,2,0,3
25601,42.823431,3,3,0.822882,1,1,2,3,0,1
25602,44.607399,2,2,4.9692,1,1,2,3,0,1
25603,27.45456,4,4,2,0,1,3,4,0,2
25604,25.749941,3,3,2,1,1,2,3,0,1
25605,22.528457,3,4,0.840638,1,1,1,4,0,3
25606,23.909961,1,2,0.428364,1,0,2,1,0,1
25607,42.462692,2,3,3,1,1,3,2,0,1
25608,38.008103,4,4,3,1,1,2,3,0,2
25609,39.19253,2,3,3,1,1,3,3,0,2
25610,23.140265,1,2,0.859938,0,1,4,4,0,2
25611,20.227529,4,4,2,0,1,1,4,0,2
25612,30.273991,4,4,3,1,1,1,4,0,3
25613,28.672572,3,3,5.993699,1,1,2,4,0,2
25614,37.274155,3,3,2,1,1,3,4,0,3
25615,20.461744,4,4,0.828825,1,0,3,4,0,2
25616,36.436739,2,4,3,1,1,2,3,1,3
25617,24.150944,2,2,0.796137,0,1,3,4,0,2
25618,36.411096,2,2,3,1,0,4,3,0,1
25619,39.817133,3,4,3,1,1,1,3,0,3
25620,36.709653,4,4,3,1,1,1,4,0,2
25621,38.899099,4,4,3,1,1,2,4,0,3
25622,35.67936,3,3,7.815569,1,0,2,3,0,3
25623,42.652537,4,4,6.615123,1,1,1,1,0,2
25624,27.158329,3,4,3,1,0,1,4,0,1
25625,26.02294,1,3,2,1,1,3,4,1,1
25626,37.483108,4,4,3,1,1,3,3,0,3
25627,16.580871,3,3,0.759026,1,0,2,3,0,1
25628,24.46774,3,3,2,1,1,2,2,0,3
25629,37.196532,3,4,2,1,1,3,4,0,1
25630,31.622245,3,3,4.612404,1,1,2,3,0,3
25631,27.222656,3,4,2,1,0,3,4,0,2
25632,31.322105,2,4,3,1,0,3,4,0,1
25633,30.25517,3,4,0.542818,1,0,3,4,0,1
25634,21.175729,3,3,0.199112,1,1,3,2,0,1
25635,29.024543,2,3,3,1,1,3,4,0,1
25636,25.983956,1,1,0.781909,1,1,2,4,1,1
25637,31.485506,3,3,2,1,1,2,2,1,3
25638,35.332415,4,4,4.525773,0,0,1,3,0,2
25639,30.851804,2,3,2,1,1,3,2,0,1
25640,28.904841,3,3,1.033105,1,1,3,2,0,1
25641,19.970831,4,4,3,1,1,1,2,0,2
25642,45.18187,1,1,4.45736,1,0,3,3,0,1
25643,47.159567,2,4,3,1,0,2,4,1,1
25644,21.500175,4,4,3,1,0,3,3,0,3
25645,35.521599,4,4,3,1,1,1,4,0,2
25646,32.121773,1,4,2,1,1,1,4,1,3
25647,19.646058,2,4,2,1,0,1,3,0,3
25648,29.242567,2,2,0.12325,0,1,2,3,0,3
25649,28.880592,3,4,2,1,1,3,3,0,1
25650,22.032086,2,2,2,1,1,1,1,0,1
25651,18.472675,4,4,2,0,0,1,4,0,3
25652,18.744219,2,1,0.567124,1,0,1,2,0,1
25653,35.180897,4,4,7.935934,1,1,2,4,0,2
25654,28.457412,3,3,2,1,1,3,2,0,3
25655,44.441999,1,2,6.101773,1,1,3,3,0,1
25656,31.462333,4,4,2,1,1,1,4,0,2
25657,24.964325,4,4,4.648661,1,1,3,4,0,1
25658,35.844135,4,4,3,1,1,2,4,0,1
25659,38.474328,4,4,3,1,1,1,4,0,1
25660,45.517511,2,1,4.031665,1,1,3,1,0,1
25661,29.143284,4,4,4.049197,1,1,3,4,0,1
25662,25.677149,4,4,0.725134,1,1,3,4,0,2
25663,40.997328,4,4,2,1,0,3,4,0,2
25664,27.212863,4,3,0.508612,1,1,2,4,0,3
25665,46.542757,4,4,1.51136,1,1,2,1,0,1
25666,17.626107,2,3,4.978676,1,1,3,4,0,3
25667,40.812062,4,4,9.381596,1,1,2,3,0,1
25668,22.377926,4,4,0.962481,1,1,1,3,0,1
25669,26.714053,4,4,9.969648,1,1,1,4,0,2
25670,46.334197,1,3,3,1,0,3,4,1,2
25671,36.210697,3,4,7.896435,1,1,1,3,0,1
25672,21.449598,4,4,2,0,0,1,3,0,2
25673,31.472923,1,2,4.801646,1,1,3,2,0,1
25674,46.114676,2,3,6.933664,1,1,2,3,0,1
25675,37.421767,3,4,3,1,1,2,4,0,3
25676,44.776862,4,4,5.660558,1,1,2,3,0,3
25677,25.292786,4,4,3.786225,1,1,1,2,0,1
25678,25.282518,3,1,2,1,1,1,2,0,3
25679,38.538267,4,4,3,1,1,1,4,0,2
25680,31.028882,4,4,2,1,1,1,4,0,1
25681,20.364027,3,4,3,1,0,3,3,0,3
25682,32.72647,2,2,4.488194,1,1,3,1,0,3
25683,25.060352,2,3,0.452603,1,1,3,3,0,1
25684,21.646321,4,4,2,1,0,2,2,0,2
25685,19.663742,3,4,0.808845,1,0,3,4,0,1
25686,26.519502,2,3,2,1,1,3,3,0,1
25687,43.17312,2,3,2,1,1,3,4,0,1
25688,30.936924,4,4,8.374236,1,1,3,3,0,1
25689,29.947412,1,1,0.896455,1,1,3,4,0,1
25690,34.75215,3,2,3,1,1,2,2,0,2
25691,41.246811,2,2,6.787457,1,0,2,2,0,2
25692,38.07467,4,4,4.444042,0,1,3,3,0,2
25693,27.197099,4,4,2,1,1,2,3,0,3
25694,45.818033,4,4,7.026781,1,0,3,4,0,1
25695,30.7493,3,3,8.011349,0,0,3,4,0,2
25696,25.04539,1,2,0.710468,1,1,3,3,0,3
25697,22.750863,2,3,1.125298,1,1,1,2,0,3
25698,30.758336,2,2,4.500573,1,1,3,2,0,3
25699,29.275064,1,3,-0.021963,1,1,2,4,0,1
25700,26.759937,3,4,2,1,1,1,3,0,3
25701,35.84516,2,4,4.615433,1,0,3,3,0,3
25702,33.074463,3,2,2,1,1,3,4,0,1
25703,32.253133,4,4,4.040285,0,1,1,4,0,3
25704,34.720972,2,4,4.201228,1,0,1,4,0,2
25705,21.360667,2,2,0.737402,1,1,2,3,0,1
25706,38.162307,3,3,1.487652,1,1,3,4,0,1
25707,22.424895,4,4,3,0,1,3,4,0,3
25708,35.220633,3,4,10.235647,1,1,3,4,0,1
25709,25.368858,3,4,0.493081,1,1,1,2,0,3
25710,21.282116,2,4,0.50139,1,1,3,3,0,3
25711,25.505376,3,4,3,1,1,1,3,0,3
25712,26.943782,2,3,0.00126,1,1,3,3,0,2
25713,36.907469,1,2,4.30557,1,1,2,4,1,2
25714,45.914355,3,3,4.941557,1,0,3,1,0,2
25715,37.574045,4,4,2,1,0,1,4,0,2
25716,30.211722,3,4,5.160987,1,1,3,4,0,3
25717,29.988557,4,4,2,1,1,1,3,0,3
25718,27.909268,1,4,1.216569,1,0,1,3,0,1
25719,45.379583,4,4,2,1,1,1,4,1,3
25720,20.095569,3,3,1.303092,1,0,2,2,0,3
25721,21.848783,4,4,3,0,0,1,4,0,1
25722,22.311338,3,4,1.606338,1,0,2,3,0,3
25723,30.118564,3,4,0.685274,1,1,3,3,0,1
25724,36.422063,3,3,5.006568,0,1,3,4,0,3
25725,48.962767,4,4,4.203838,1,1,3,1,0,1
25726,43.341145,3,4,5.225024,1,1,1,4,0,3
25727,44.560181,4,4,7.441112,1,1,1,4,0,3
25728,44.738429,3,3,4.614664,1,1,3,4,0,2
25729,26.258653,2,2,0.994556,1,1,3,1,0,3
25730,33.095146,2,3,2,1,1,3,3,0,3
25731,21.225817,4,3,2,1,0,3,4,0,3
25732,43.071155,4,4,7.571,1,1,1,3,0,1
25733,21.784749,3,2,1.101137,1,1,3,1,0,2
25734,39.034439,2,2,9.120879,1,1,3,3,0,1
25735,25.057935,2,3,3,1,1,3,4,0,3
25736,27.914813,3,4,2,1,1,1,4,0,1
25737,45.97413,4,4,0.657819,1,1,1,3,0,1
25738,37.397419,2,4,3.903694,1,1,2,3,0,3
25739,48.841165,2,1,7.288819,1,1,3,2,0,2
25740,54.148573,1,4,3,1,1,1,3,1,1
25741,36.20202,4,3,4.763953,1,0,3,4,0,2
25742,24.258879,1,3,-0.086663,1,0,3,1,1,1
25743,19.362121,4,4,1.04818,1,1,2,2,0,2
25744,27.451312,4,4,5.202299,1,1,3,3,0,1
25745,43.927482,2,2,2,1,1,2,1,0,1
25746,30.60664,3,4,0.513572,1,1,3,3,0,1
25747,44.298898,4,4,4.914198,1,0,2,3,0,3
25748,26.22125,3,4,2,1,1,3,4,0,3
25749,30.83049,2,2,4.499318,1,1,3,4,0,3
25750,33.504553,2,2,2,1,1,2,4,0,3
25751,46.427705,4,4,3,0,1,3,4,0,2
25752,24.743214,3,4,3,1,1,1,4,0,3
25753,31.408974,3,4,3,1,1,1,4,0,3
